gene,ensembID,b1_0.0_U_0.0,b1_0.0_U_0.5,b1_0.0_U_1.0,b1_0.0_U_3.0,b1_0.0_U_6.0,b2_0.0_U_0.0,b2_0.0_U_0.5,b2_0.0_U_1.0,b2_0.0_U_2.0,b2_0.0_U_4.0,b2_0.0_U_6.0
Atp2b4,ENSMUSG00000026463,284,199.504841062824,221.249771550411,180.275559455902,91.6345430287474,1262.83244680851,1003.68792042776,1194.81124496177,1014.66294274179,843.633460819007,627.687650102522
Ngef,ENSMUSG00000026259,3,3.21782001714232,2.08071885470606,0,1.40436081270111,5.18617021276596,2.96073132869546,1.19242639217742,4.47777115066984,0.823057034945373,7.52131171146813
Timp1,ENSMUSG00000001131,1092,609.240589912279,745.590922936337,704.477402369461,529.092936185143,2091.32313829787,1851.44399087756,2147.55993231153,1834.09506331437,1714.42780379121,1566.48410281577
Pcdh10,ENSMUSG00000049100,64,39.6864468780886,56.8729820286323,37.9254058797719,22.820863206393,60.9375,49.3455221449243,60.8137460010483,56.41991649844,37.8606236074872,39.657825387741
Flt1,ENSMUSG00000029648,254,167.862944227591,200.44258300335,152.740675734972,98.656347092253,486.203457446809,344.431744571571,370.844607967177,368.968342815195,274.077992636809,205.810438650173
Arg2,ENSMUSG00000021125,1,1.07260667238077,0,0,0,3.88962765957447,0.986910442898485,1.19242639217742,0.895554230133969,2.46917110483612,0.683755610133466
Ccl5,ENSMUSG00000035042,15,7.50824670666541,12.4843131282363,11.9491004826678,4.56417264127861,18.1515957446809,14.8036566434773,15.5015430983064,13.4333134520095,14.8150266290167,13.6751122026693
Wnt11,ENSMUSG00000015957,26,14.4801900771404,18.7264696923545,17.1443615620886,12.2881571111347,9.07579787234043,14.8036566434773,11.9242639217742,17.0155303725454,11.5227984892352,10.9400897621355
Slco2a1,ENSMUSG00000032548,332,234.900861251389,269.799878160219,202.095655989469,132.009916393904,77.7925531914894,62.1753579026046,72.7380099228225,82.3909891723251,56.7909354112307,58.1192268613446
Steap4,ENSMUSG00000012428,45,31.6418968352328,38.1465123362777,31.1715664765248,14.3946983301864,23.3377659574468,22.6989401866652,21.4636750591935,23.2844099834832,19.753368838689,30.0852468458725
Rsad2,ENSMUSG00000020641,1,0,1.38714590313737,0.51952610794208,0,0,0.986910442898485,3.57727917653225,0,0,0.683755610133466
Gda,ENSMUSG00000058624,29,28.9603801542809,29.1300639658848,19.741992101799,8.77725507938194,51.8617021276596,40.4633281588379,65.583451569758,43.8821572765645,36.2145095375964,23.9314463546713
Mir155hg,ENSMUSG00000097418,2,0.536303336190386,4.8550106609808,3.11715664765248,0.351090203175277,9.07579787234043,4.93455221449243,7.1545583530645,0.895554230133969,1.64611406989075,1.36751122026693
Gm17024,ENSMUSG00000090582,1,0.536303336190386,0.693572951568686,0.51952610794208,0,15.5585106382979,8.88219398608637,1.19242639217742,0.895554230133969,0,0
Itgal,ENSMUSG00000030830,19,12.3349767323789,18.7264696923545,12.4686265906099,10.8837962984336,75.1994680851064,71.0575518886909,85.854700236774,75.2265553312534,75.7212472149743,64.2730273525458
Rbfox1,ENSMUSG00000008658,4,5.36303336190386,6.93572951568686,3.11715664765248,0.702180406350555,18.1515957446809,1.97382088579697,15.5015430983064,8.95554230133969,9.87668441934448,14.3588678128028
Fpr2,ENSMUSG00000052270,1,1.07260667238077,3.46786475784343,0.51952610794208,0,1.29654255319149,0.986910442898485,2.38485278435483,1.79110846026794,0.823057034945373,0.683755610133466
Gm8773,ENSMUSG00000073234,3,3.7541233533327,3.46786475784343,2.5976305397104,0.702180406350555,29.8204787234043,18.7512984150712,26.2333806279032,17.0155303725454,18.9303118037436,6.83755610133466
Mmp3,ENSMUSG00000043613,78,68.1105236961791,70.744441060006,68.0579201404125,43.5351851937344,488.796542553192,376.999789187221,496.049379145806,418.223825472563,398.359604913561,471.107615381958
Lcn2,ENSMUSG00000026822,1,0.536303336190386,0.693572951568686,1.03905221588416,0.351090203175277,0,0,0,0,0,8.2050673216016
Slc6a12,ENSMUSG00000030109,1,1.60891000857116,4.16143770941212,0.51952610794208,0.351090203175277,14.2619680851064,12.8298357576803,10.7318375295968,8.95554230133969,5.76139924461761,4.1025336608008
Mmp9,ENSMUSG00000017737,19,16.625403421902,19.4200426439232,15.5857832382624,13.3414277206605,611.968085106383,547.735295808659,720.22554087516,608.081322260965,585.19355184616,510.765440769699
Slc39a4,ENSMUSG00000063354,2,2.14521334476155,1.38714590313737,2.07810443176832,1.40436081270111,3.88962765957447,5.92146265739091,5.96213196088709,1.79110846026794,7.40751331450836,4.1025336608008
Adtrp,ENSMUSG00000058022,1,0.536303336190386,1.38714590313737,1.55857832382624,0.702180406350555,2.59308510638298,1.97382088579697,3.57727917653225,0.895554230133969,2.46917110483612,0.683755610133466
Il1a,ENSMUSG00000027399,0,0,0,0,0,2.59308510638298,2.96073132869546,0,1.79110846026794,0.823057034945373,2.0512668304004
Prokr2,ENSMUSG00000050558,0,0,1.38714590313737,0,0.351090203175277,24.6343085106383,11.8429253147818,19.0788222748387,6.26887961093778,4.11528517472687,1.36751122026693
Ifnb1,ENSMUSG00000048806,0,0,0,0,0,0,0.986910442898485,0,0,0,0
U90926,ENSMUSG00000029409,0,0,0.693572951568686,0.51952610794208,0,2.59308510638298,0,1.19242639217742,0.895554230133969,0,0
Mmp1b,ENSMUSG00000041620,0,0,0.693572951568686,0.51952610794208,0.351090203175277,16.8550531914894,15.7905670863758,9.53941113741934,14.3288676821435,5.76139924461761,3.41877805066733
Nos2,ENSMUSG00000020826,0,0,1.38714590313737,0,0,0,0,0,0,0,0
Ccl1,ENSMUSG00000020702,0,0.536303336190386,0,0,0,0,0,0,0,0,0
Csf3,ENSMUSG00000038067,0,0.536303336190386,0.693572951568686,0,0.351090203175277,2.59308510638298,0.986910442898485,1.19242639217742,0,0,0
Kcnk10,ENSMUSG00000033854,0,0.536303336190386,0,0,0,2.59308510638298,3.94764177159394,1.19242639217742,1.79110846026794,0,0.683755610133466
